S.No,Word
1,AURAR
1,AURUM
1,AUNTY
1,AUDRA
1,AUGUR
1,ADELE
1,ADELA
1,ADOWA
1,ADUWA
1,ADMAN
1,ADARS
1,ADAPT
1,ADAMS
1,ADAGE

0,FOUTH

0,COYLY

0,YOUTH

0,APART

0,TUART

0,QUART

0,CRAMP

0,BLUDY

0,BLUFF

0,STOOD

0,STOPT

0,STOMP

0,MOTTO

0,LINCH

0,CINCH

0,ELOPE

0,TRUST

0,TRYST

0,TRITE

0,ROOPY

0,ROOMY





0,WHOOP
0,GULLY
0,RUDER
0,NEEDY
0,TREAT
0,KIAKI
0,KHAKI
0,LABEL
0,CATTY
0,PATTY
0,UNWIT
